id,name_generated,is_scanned,description,ring_system,radius,mass,habitable_zone,name_known,celestial_body,atmosphere,satellite_of,category,temperature,orbital_period,rotation,orbiter_count,atm_pressure,gs_size,gs_size_scale,gs_size_halo,gs_fill_opacity,gs_rotation,gs_color,gs_color_halo,the_geom,distance,surface_gravity
59,CX-QX851,f,,f,15,523162964360399,Not located in the habitable zone,,comet,"Carbon dioxide, Nitrogen",,X-comet,72,,50.1,0,0,1,1.2,1.7,0.5,343,#d6d6d6,comet3,0101000020110F000014AE4771713965417B14AE7B610C7041,,0
60,CD-PK120,f,,f,11,675853583037785,Not located in the habitable zone,,comet,"Nitrogen, Oxygen, Carbon dioxide",,D-comet,78,,93.6,0,0,1,1.27,1,0.5,84,#88a575,comet4,0101000020110F000014AE4779CAA960C1A4703DCAC2683A41,,0
61,CP-PQ056,f,,f,13,921324763815536,Not located in the habitable zone,,comet,"Carbon dioxide, Nitrogen",,P-comet,90,,17.1,0,0,0.3,1.47,1,0.6,294,#B9BAB,comet1,0101000020110F0000B81E852BE58C72C1EC51B8FEE9CB63C1,,0
62,CP-AT681,f,,f,12,245596888920104,Not located in the habitable zone,,comet,"Carbon dioxide, Nitrogen",,P-comet,73,,1.2,0,0,0.9,1.37,1.3,0.5,14,#B9BAB,comet1,0101000020110F0000F6285CB76EF96141000000603BC26E41,,0
63,CP-ST579,f,,f,7,829164656381666,Not located in the habitable zone,,comet,"Carbon dioxide, Nitrogen, Argon",,P-comet,73,,79.2,0,0,0.4,1.2,1.8,0.5,360,#B9BAB,comet1,0101000020110F0000E17A143E0B2F70C11F85EBF11D6A4241,,0
64,CD-NC506,f,,f,7,908659530295367,Not located in the habitable zone,,comet,"Nitrogen, Oxygen, Carbon dioxide",,D-comet,53,,65.3,0,0,0.7,1.44,1.9,0.6,91,#989898,comet5,0101000020110F00008FC2F5CCE0797141D7A3704D9D8770C1,,0
39,CX-MO550,f,,f,9,57585659025975,Not located in the habitable zone,,comet,"Carbon dioxide, Nitrogen",,X-comet,60,,34.6,0,0,0.9,1.44,1.2,0.5,87,#9f9f9f,comet3,0101000020110F000018B60501571131C12D58D91613664B41,,0
65,CD-RU157,f,,f,14,741419145386396,Not located in the habitable zone,,comet,"Nitrogen, Oxygen, Argon",,D-comet,67,,74.4,0,0,0.9,1.79,1.6,0.4,46,#88a575,comet4,0101000020110F0000713D0A83E3A171C1F6285CBF38C169C1,,0
66,CD-XZ779,f,,f,10,290526273125096,Not located in the habitable zone,,comet,"Carbon dioxide, Nitrogen, Argon",,D-comet,78,,35.6,0,0,0.4,1.56,1.3,0.4,144,#989898,comet5,0101000020110F0000713D0A171C163741333333D317FA51C1,,0
67,CX-UI517,f,,f,20,867729999673428,Not located in the habitable zone,,comet,"Nitrogen, Oxygen, Argon",,X-comet,75,,67,0,0,0.7,1.44,1.2,0.6,62,#9f9f9f,comet3,0101000020110F0000F6285C9FAD035641E17A145E9BEC6DC1,,0
68,CX-FM507,f,,f,8,610414233165986,Not located in the habitable zone,,comet,"Nitrogen, Oxygen, Argon",,X-comet,83,,14.9,0,0,0.4,1.62,1.9,0.5,88,#d6d6d6,comet3,0101000020110F000033333337158E72C1295C8F7264F566C1,,0
69,CP-IL710,f,,f,20,610340092550190,Not located in the habitable zone,,comet,"Oxygen, Natrium, Hydrogen",,P-comet,85,,71.5,0,0,0.5,1.48,1.8,0.5,100,#B9BAB,comet1,0101000020110F00003333334375CB59C1A4703D7ACB7471C1,,0
70,CX-OX334,f,,f,17,585487658775173,Not located in the habitable zone,,comet,"Oxygen, Natrium, Hydrogen",,X-comet,83,,21.2,0,0,0.6,1.62,1.1,0.7,339,#a57575,comet4,0101000020110F00005C8FC2CDD6B66EC1E17A147E07895FC1,,0
71,AC-PN708,f,,f,573,2512524782135016400,Not located in the habitable zone,,asteroid,No,,C-type,88,,24,0,0,0.6,1.55,1.1,0.7,0,#B9BAB,B9BAB,0101000020110F0000AE47E1CA46486241713D0AF77B685841,,0
72,AC-YT124,f,,f,959,1549206631367913400,Not located in the habitable zone,,asteroid,No,,C-type,52,,86.7,0,0,0.8,1.45,1,0.7,0,#B9BAB,B9BAB,0101000020110F00009A9999311FE07141B81E855B13096741,,0
73,AC-LG465,f,,f,136,514481883832050170,Not located in the habitable zone,,asteroid,No,,C-type,79,,56.5,0,0,1,1.18,1.4,0.7,0,#6b6b6b,6b6b6b,0101000020110F000048E17AB41D8460411F85EBC56E1370C1,,0
74,AC-FH160,f,,f,363,1839379394278055100,Not located in the habitable zone,,asteroid,No,,C-type,87,,40.2,0,0,0.8,1.31,1.4,0.5,0,#6b6b6b,6b6b6b,0101000020110F00008FC2F5B016C966C1A4703DAA85085441,,0
75,AV-GY659,f,,f,476,2120037664910763700,Not located in the habitable zone,,asteroid,No,,V-type,60,,31.5,0,0,1,1.17,1.4,0.4,0,#989898,989898,0101000020110F0000AE47E11A892B434148E17A2CFEF66B41,,0
76,AC-YU938,f,,f,606,1841879802650085800,Not located in the habitable zone,,asteroid,No,,C-type,73,,73.3,0,0,1,1.38,1.5,0.6,0,#928d8d,928d8d,0101000020110F0000B81E85ABCF8256416666664EF01C6241,,0
77,AC-DZ015,f,,f,839,219137670059103580,Not located in the habitable zone,,asteroid,No,,C-type,68,,10.1,0,0,1,1.16,1.3,0.5,0,#B9BAB,B9BAB,0101000020110F0000713D0AF772BE47C1E17A14CE3CCB4441,,0
78,AC-QS326,f,,f,246,3386693070857977300,Not located in the habitable zone,,asteroid,No,,C-type,58,,66.4,0,0,1,1.57,1.7,0.6,0,#6b6b6b,6b6b6b,0101000020110F00003D0AD7131B4053C1F6285C0700707041,,0
79,AC-YY273,f,,f,622,893894542426223610,Not located in the habitable zone,,asteroid,No,,C-type,65,,52.2,0,0,0.7,1.44,1.1,0.4,0,#9f9f9f,9f9f9f,0101000020110F00001F85EB119D393B4114AE4711EA1E67C1,,0
80,AM-QZ851,f,,f,880,632948231281299710,Not located in the habitable zone,,asteroid,No,,M-type,53,,87.9,0,0,0.8,1.26,1,0.7,0,#ba3a02,ba3a02,0101000020110F000052B81EA159EB70C10000006839FC6E41,,0
81,AM-BO697,f,,f,482,370017549699207740,Not located in the habitable zone,,asteroid,No,,M-type,58,,18.6,0,0,0.4,1.13,1.4,0.5,0,#ba3a02,ba3a02,0101000020110F0000C3F5285C4F7406C152B81E0536B55CC1,,0
82,AC-FK161,f,,f,750,2026376552384593900,Not located in the habitable zone,,asteroid,No,,C-type,88,,19.3,0,0,1,1.7,1.2,0.4,0,#B9BAB,B9BAB,0101000020110F00003D0AD7839ABB6A410AD7A3E07F366641,,0
83,AV-LV468,f,,f,374,2586417895556830200,Not located in the habitable zone,,asteroid,No,,V-type,76,,79.1,0,0,0.6,1.49,1.7,0.6,0,#989898,989898,0101000020110F0000D7A3701D19D76DC17B14AEA75F7A4641,,0
84,AM-GZ017,f,,f,675,1215238859389628900,Not located in the habitable zone,,asteroid,No,,M-type,55,,34.3,0,0,0.7,1.45,1.6,0.5,0,#ba3a02,ba3a02,0101000020110F00007B14AE47338B4D4152B81EA517DC46C1,,0
85,AC-JX494,f,,f,345,1435141862175356100,Not located in the habitable zone,,asteroid,No,,C-type,57,,59.5,0,0,0.6,1.8,1.1,0.5,0,#6b6b6b,6b6b6b,0101000020110F00000AD7A390B0B95941C3F5287C6F4B5BC1,,0
86,AC-SA730,f,,f,38,2781151423955300300,Not located in the habitable zone,,asteroid,No,,C-type,85,,71.3,0,0,0.8,1.24,1.1,0.6,0,#d6d6d6,d6d6d6,0101000020110F000066666666ECFB1B4152B81EC5030A6E41,,0.01
87,AC-HE215,f,,f,81,3190053195884139500,Not located in the habitable zone,,asteroid,No,,C-type,62,,65,0,0,0.5,1.33,1.1,0.7,0,#d6d6d6,d6d6d6,0101000020110F00008FC2F5E0643568C19A9999596A034041,,0
88,AC-PZ908,f,,f,327,3173960134744520100,Not located in the habitable zone,,asteroid,No,,C-type,74,,88.1,0,0,0.4,1.42,1,0.4,0,#6b6b6b,6b6b6b,0101000020110F00008FC2F5680B013E4133333383D8A25241,,0
89,AC-IM931,f,,f,765,1420400989096059600,Not located in the habitable zone,,asteroid,No,,C-type,64,,63.9,0,0,0.5,1.78,1.3,0.4,0,#B9BAB,B9BAB,0101000020110F0000713D0ACF541967C114AE47E11D415A41,,0
90,AS-MU691,f,,f,95,1754031296414413300,Not located in the habitable zone,,asteroid,No,,S-type,88,,91.4,0,0,0.7,1.53,1.5,0.6,0,#a57575,a57575,0101000020110F0000AE47E1B2EF9B6CC1713D0AF70FD848C1,,0
91,AC-UN797,f,,f,248,3137978161151788000,Not located in the habitable zone,,asteroid,No,,C-type,76,,93.1,0,0,1,1.51,1.3,0.4,0,#d6d6d6,d6d6d6,0101000020110F000048E17AA45E6772413D0AD703AA4462C1,,0
92,AC-AS073,f,,f,454,3448796124142303200,Not located in the habitable zone,,asteroid,No,,C-type,78,,18.5,0,0,0.3,1.31,1.9,0.4,0,#B9BAB,B9BAB,0101000020110F0000713D0AB7843B554148E17AD4E3786EC1,,0
93,AS-OG899,f,,f,925,2414255916878989800,Not located in the habitable zone,,asteroid,No,,S-type,86,,91,0,0,0.9,1.12,2,0.5,0,#88a575,88a575,0101000020110F00007B14AED70E716A41AE47E1B2BD5D6141,,0
94,AV-RR672,f,,f,837,1063409056102817200,Not located in the habitable zone,,asteroid,No,,V-type,86,,61,0,0,0.8,1.47,1.3,0.7,0,#989898,989898,0101000020110F0000AE47E1B2C2DC63413D0AD71B81D061C1,,0
95,AV-ZS692,f,,f,548,2864927550850006000,Not located in the habitable zone,,asteroid,No,,V-type,87,,16.4,0,0,0.7,1.31,1,0.7,0,#989898,989898,0101000020110F0000000000A0B2A071C15C8FC2ED1B2966C1,,0
96,AS-AQ061,f,,f,459,3189216831040591800,Not located in the habitable zone,,asteroid,No,,S-type,74,,46.5,0,0,0.6,1.67,1.3,0.5,0,#88a575,88a575,0101000020110F0000713D0A374887574185EB5148AF5A5841,,0
97,AS-HK187,f,,f,148,3200002138636119500,Not located in the habitable zone,,asteroid,No,,S-type,80,,80.9,0,0,0.4,1.13,2,0.7,0,#88a575,88a575,0101000020110F0000295C8FE206E14F4152B81EB56DFF6B41,,0
98,AC-GS577,f,,f,778,3332023263664875500,Not located in the habitable zone,,asteroid,No,,C-type,60,,45.1,0,0,0.9,1.77,1.4,0.5,0,#B9BAB,B9BAB,0101000020110F0000A4703D9606A27041AE47E1D2D98D70C1,,0
99,AS-XZ602,f,,f,977,1374681916503772400,Not located in the habitable zone,,asteroid,No,,S-type,64,,98.7,0,0,0.5,1.13,1.4,0.7,0,#a57575,a57575,0101000020110F00005C8FC2C5B1AF5AC152B81EF5310D7241,,0
100,AC-IB631,f,,f,137,206754152583435800,Not located in the habitable zone,,asteroid,No,,C-type,66,,89.8,0,0,0.9,1.2,1.5,0.6,0,#928d8d,928d8d,0101000020110F00006666667E2CF663417B14AE8F99116EC1,,0
101,AC-ZJ944,f,,f,848,2904419466893978600,Not located in the habitable zone,,asteroid,No,,C-type,88,,70.6,0,0,0.5,1.4,1.3,0.5,0,#B9BAB,B9BAB,0101000020110F00000AD7A3D8082D70C1A4703D56769772C1,,0
102,AC-IK122,f,,f,190,2905180521623660000,Not located in the habitable zone,,asteroid,No,,C-type,58,,76.7,0,0,0.4,1.24,1.7,0.5,0,#6b6b6b,6b6b6b,0101000020110F000085EB5158F4CD6DC11F85EB513CFE44C1,,0
103,AC-IZ203,f,,f,747,1327128288960309200,Not located in the habitable zone,,asteroid,No,,C-type,77,,86.8,0,0,0.3,1.47,2,0.6,0,#B9BAB,B9BAB,0101000020110F0000295C8FF2AE255E419A99990939A66141,,0
104,AS-CN458,f,,f,48,1126560857484865700,Not located in the habitable zone,,asteroid,No,,S-type,65,,10.3,0,0,0.3,1.53,1.7,0.7,0,#a57575,a57575,0101000020110F000085EB510098D8644114AE47018DDF5C41,,0
105,AS-AG962,f,,f,540,2125376875556900600,Not located in the habitable zone,,asteroid,No,,S-type,51,,96.9,0,0,1,1.57,1.7,0.5,0,#a57575,a57575,0101000020110F000014AE47E1E21123411F85EBD1FD586041,,0
106,AS-LL409,f,,f,486,1545500609802343600,Not located in the habitable zone,,asteroid,No,,S-type,64,,6.3,0,0,0.9,1.31,1.4,0.4,0,#a57575,a57575,0101000020110F0000000000C0EA234341295C8F1A66BD64C1,,0
107,AV-WA785,f,,f,551,2733472545396834800,Not located in the habitable zone,,asteroid,No,,V-type,54,,76.6,0,0,0.9,1.8,2,0.4,0,#989898,989898,0101000020110F0000A4703D2A82B06FC152B81EED9BB86141,,0
108,AC-SK480,f,,f,788,983331681032706940,Not located in the habitable zone,,asteroid,No,,C-type,57,,99.7,0,0,0.4,1.27,1.5,0.5,0,#d6d6d6,d6d6d6,0101000020110F000085EB51881F006341EC51B85E98A65741,,0
109,AM-UL428,f,,f,599,1698542536390769100,Not located in the habitable zone,,asteroid,No,,M-type,85,,85.6,0,0,0.4,1.6,1,0.7,0,#ba3a02,ba3a02,0101000020110F0000333333C333685A4100000090B5535DC1,,0
110,AC-SR956,f,,f,226,1195884304474285000,Not located in the habitable zone,,asteroid,No,,C-type,76,,94.6,0,0,0.6,1.52,1.8,0.5,0,#B9BAB,B9BAB,0101000020110F0000F6285C4FCA296241EC51B8DE486438C1,,0
111,AC-CS845,f,,f,330,3818950851508702200,Not located in the habitable zone,,asteroid,No,,C-type,64,,87.8,0,0,1,1.33,1.4,0.6,0,#B9BAB,B9BAB,0101000020110F000048E17A9484CC51C19A9999597D184E41,,0
112,AC-ML743,f,,f,415,2477998943613717500,Not located in the habitable zone,,asteroid,No,,C-type,72,,86.4,0,0,0.6,1.44,1.5,0.7,0,#B9BAB,B9BAB,0101000020110F00005C8FC245B02063417B14AEB7AF8A5541,,0
113,AS-DE626,f,,f,432,653101909180250490,Not located in the habitable zone,,asteroid,No,,S-type,73,,52.1,0,0,0.5,1.65,1.1,0.4,0,#a57575,a57575,0101000020110F00000AD7A38845DB6FC13D0AD7F7876B7241,,0
114,AS-SL111,f,,f,206,2788504291503173100,Not located in the habitable zone,,asteroid,No,,S-type,68,,40.7,0,0,0.9,1.51,1.4,0.5,0,#a57575,a57575,0101000020110F000052B81EBDF84F6F418FC2F538F8AC5DC1,,0
115,AC-YT681,f,,f,868,3481916107711796700,Not located in the habitable zone,,asteroid,No,,C-type,58,,42,0,0,0.4,1.5,1.4,0.4,0,#d6d6d6,d6d6d6,0101000020110F0000CDCCCCCC11972A411F85EB694B306DC1,,0
116,AC-II559,f,,f,374,2579448462187574700,Not located in the habitable zone,,asteroid,No,,C-type,89,,53.5,0,0,0.6,1.65,1.2,0.6,0,#d6d6d6,d6d6d6,0101000020110F00003333337301E834411F85EBB184A945C1,,0
117,AV-NH608,f,,f,965,3155839167722159100,Not located in the habitable zone,,asteroid,No,,V-type,53,,31.8,0,0,0.5,1.27,1.5,0.5,0,#989898,989898,0101000020110F0000EC51B89E54405341F6285C97F37C69C1,,0
118,AC-CE941,f,,f,766,3607914753051849200,Not located in the habitable zone,,asteroid,No,,C-type,83,,94.1,0,0,0.9,1.61,1.6,0.6,0,#9f9f9f,9f9f9f,0101000020110F00000AD7A3A0D16A53C185EB5178B85B4741,,0
119,AC-JF362,f,,f,888,2650755794243022300,Not located in the habitable zone,,asteroid,No,,C-type,72,,4.4,0,0,0.5,1.74,1.5,0.6,0,#928d8d,928d8d,0101000020110F00003D0AD713B45F67C18FC2F558125667C1,,0
120,AC-TE392,f,,f,901,128612751576107400,Not located in the habitable zone,,asteroid,No,,C-type,66,,22.9,0,0,0.9,1.28,1.4,0.7,0,#d6d6d6,d6d6d6,0101000020110F0000F6285CFB738F70C13D0AD7BB95276B41,,0
121,AC-NZ573,f,,f,918,648221264195583740,Not located in the habitable zone,,asteroid,No,,C-type,63,,40.6,0,0,0.4,1.8,1.1,0.7,0,#B9BAB,B9BAB,0101000020110F0000F6285CAFFA364741333333138E7C5AC1,,0
122,AS-RJ708,f,,f,86,1358507170468737700,Not located in the habitable zone,,asteroid,No,,S-type,75,,37.2,0,0,0.8,1.56,1.6,0.4,0,#88a575,88a575,0101000020110F00000AD7A300CD175F418FC2F5D8C6676441,,0
123,AC-OO698,f,,f,68,396107693746970560,Not located in the habitable zone,,asteroid,No,,C-type,86,,54.2,0,0,0.9,1.67,1.6,0.7,0,#9f9f9f,9f9f9f,0101000020110F0000666666D649AD714148E17AD4425845C1,,0
124,AC-OD043,f,,f,603,174799868099741880,Not located in the habitable zone,,asteroid,No,,C-type,57,,38.8,0,0,1,1.25,1.3,0.4,0,#d6d6d6,d6d6d6,0101000020110F00003D0AD73F1BE471C1B81E859B82E956C1,,0
125,AV-PH053,f,,f,185,2384067730167880100,Not located in the habitable zone,,asteroid,No,,V-type,77,,32.4,0,0,0.3,1.38,1.3,0.4,0,#989898,989898,0101000020110F0000CDCCCC4C2CCD6541C3F528BC61CC6C41,,0
126,AC-GB156,f,,f,239,3279251284693422000,Not located in the habitable zone,,asteroid,No,,C-type,80,,34.1,0,0,0.8,1.72,1.1,0.5,0,#928d8d,928d8d,0101000020110F00008FC2F528F8AA07C1A4703D5273786BC1,,0
127,AC-VV357,f,,f,752,837255458214481530,Not located in the habitable zone,,asteroid,No,,C-type,71,,57.2,0,0,0.4,1.45,1.7,0.6,0,#B9BAB,B9BAB,0101000020110F0000AE47E1FAAC8A6A41AE47E182088D6241,,0
128,AS-UO831,f,,f,927,2715105406793300400,Not located in the habitable zone,,asteroid,No,,S-type,84,,24,0,0,0.6,1.56,1.7,0.5,0,#a57575,a57575,0101000020110F00007B14AE3F2F726E413D0AD7C3456F5F41,,0
129,AV-FQ378,f,,f,831,3114761396207688100,Not located in the habitable zone,,asteroid,No,,V-type,81,,55.7,0,0,0.6,1.63,2,0.7,0,#989898,989898,0101000020110F0000713D0AD7C67318415C8FC2E550025141,,0
130,AC-VW720,f,,f,168,1386909424147267500,Not located in the habitable zone,,asteroid,No,,C-type,70,,3.9,0,0,0.6,1.3,1.2,0.5,0,#928d8d,928d8d,0101000020110F0000D7A3703DD9AD4141295C8FFA5BA86B41,,0
131,AM-JI550,f,,f,759,3410011188152597500,Not located in the habitable zone,,asteroid,No,,M-type,58,,64.8,0,0,0.8,1.34,1,0.6,0,#ba3a02,ba3a02,0101000020110F0000F6285CCFFCBC58C1EC51B87EB12662C1,,0
132,AS-NK343,f,,f,612,3486768866410350000,Not located in the habitable zone,,asteroid,No,,S-type,73,,61.8,0,0,0.3,1.14,1.8,0.4,0,#88a575,88a575,0101000020110F0000A4703DCA23E24E4133333373BD3E6EC1,,0
133,AC-KD306,f,,f,470,1761932525088960000,Not located in the habitable zone,,asteroid,No,,C-type,71,,25.8,0,0,0.3,1.55,1.9,0.5,0,#B9BAB,B9BAB,0101000020110F000052B81E8599CE34C1E17A14DEBB975EC1,,0
134,AV-ZG362,f,,f,178,2769708027072800200,Not located in the habitable zone,,asteroid,No,,V-type,53,,51.2,0,0,1,1.38,1.8,0.4,0,#989898,989898,0101000020110F0000CDCCCCCC1D3D47C1D7A3708D2C3D56C1,,0
135,AC-PD160,f,,f,395,2680354368693642700,Not located in the habitable zone,,asteroid,No,,C-type,54,,76.4,0,0,0.9,1.28,1.9,0.6,0,#B9BAB,B9BAB,0101000020110F000085EB5108E28C54C13D0AD7F3B0BF7041,,0
136,AC-PB533,f,,f,780,2846449475169207800,Not located in the habitable zone,,asteroid,No,,C-type,82,,30,0,0,0.6,1.19,1.5,0.5,0,#9f9f9f,9f9f9f,0101000020110F00009A9999F9EC5D4441F6285CDF9F6E5D41,,0
137,AV-FP424,f,,f,641,373261411330778240,Not located in the habitable zone,,asteroid,No,,V-type,57,,42.7,0,0,0.6,1.17,1.1,0.4,0,#989898,989898,0101000020110F0000000000808C2332C19A99990992D65A41,,0
138,AV-ZK506,f,,f,638,2783728152879257600,Not located in the habitable zone,,asteroid,No,,V-type,54,,82.9,0,0,0.8,1.18,1.6,0.6,0,#989898,989898,0101000020110F000085EB5118DC3961418FC2F5C879C961C1,,0
139,AC-UA009,f,,f,803,2349713644464605100,Not located in the habitable zone,,asteroid,No,,C-type,84,,76.7,0,0,0.6,1.6,1.6,0.4,0,#B9BAB,B9BAB,0101000020110F0000666666468B3041C13D0AD7AB71D770C1,,0
140,AC-FD794,f,,f,485,3179904121439467500,Not located in the habitable zone,,asteroid,No,,C-type,56,,84.5,0,0,0.7,1.28,2,0.6,0,#928d8d,928d8d,0101000020110F0000CDCCCCCCD94F6A41000000983FC367C1,,0
141,AM-BK210,f,,f,346,743995911817053310,Not located in the habitable zone,,asteroid,No,,M-type,57,,71.1,0,0,0.5,1.17,1.2,0.7,0,#ba3a02,ba3a02,0101000020110F000048E17A7C041E6AC1666666063AE75441,,0
142,AS-NT168,f,,f,618,325957250118306490,Not located in the habitable zone,,asteroid,No,,S-type,50,,45.9,0,0,1,1.31,2,0.5,0,#a57575,a57575,0101000020110F00001F85EB11C89A4E415C8FC2F57FEA6441,,0
143,AS-DQ606,f,,f,773,1645111782477944800,Not located in the habitable zone,,asteroid,No,,S-type,73,,90.5,0,0,0.6,1.46,1.7,0.4,0,#a57575,a57575,0101000020110F0000C3F5284C86746AC185EB51A8838B5FC1,,0
144,AM-BD449,f,,f,236,2690060366048827900,Not located in the habitable zone,,asteroid,No,,M-type,83,,14.9,0,0,0.4,1.75,1.6,0.5,0,#ba3a02,ba3a02,0101000020110F00009A99997120056441E17A145E817B7141,,0
145,AC-TU176,f,,f,984,1849813457364603100,Not located in the habitable zone,,asteroid,No,,C-type,56,,94.3,0,0,0.9,1.34,1.1,0.4,0,#928d8d,928d8d,0101000020110F0000295C8F3AB9596EC1295C8F5207285CC1,,0
146,AC-RJ813,f,,f,686,1523326781132764600,Not located in the habitable zone,,asteroid,No,,C-type,76,,97.7,0,0,0.3,1.43,1.8,0.4,0,#6b6b6b,6b6b6b,0101000020110F0000295C8FF2596760413D0AD7D3C67655C1,,0
147,AC-IQ907,f,,f,672,2130980119081281700,Not located in the habitable zone,,asteroid,No,,C-type,63,,68,0,0,0.4,1.23,1.2,0.7,0,#6b6b6b,6b6b6b,0101000020110F0000D7A370357D576541D7A3707D07696241,,0
148,AC-KF566,f,,f,601,153093994948179960,Not located in the habitable zone,,asteroid,No,,C-type,58,,36.4,0,0,1,1.18,1.1,0.4,0,#d6d6d6,d6d6d6,0101000020110F0000EC51B8CEF76C7141D7A37055CCEC6C41,,0
149,AS-OB906,f,,f,788,221042223106914240,Not located in the habitable zone,,asteroid,No,,S-type,52,,44.6,0,0,0.8,1.44,1.1,0.6,0,#a57575,a57575,0101000020110F0000AE47E18A16BB6DC17B14AE97AC295641,,0
150,AC-IN891,f,,f,940,1844676020373007100,Not located in the habitable zone,,asteroid,No,,C-type,77,,63.3,0,0,0.6,1.4,1.4,0.6,0,#B9BAB,B9BAB,0101000020110F000014AE4721E0F45841B81E857B62456341,,0
151,AV-BM640,f,,f,324,2808648664350199800,Not located in the habitable zone,,asteroid,No,,V-type,61,,70.8,0,0,0.6,1.68,1.5,0.6,0,#989898,989898,0101000020110F000014AE473973A465C1CDCCCC1C080D6DC1,,0
152,AC-XR492,f,,f,864,3458372105184419800,Not located in the habitable zone,,asteroid,No,,C-type,80,,35.2,0,0,0.4,1.22,1.3,0.6,0,#9f9f9f,9f9f9f,0101000020110F0000E17A148EB51864411F85EB4197E06541,,0
153,AC-AF744,f,,f,149,3023647161378205100,Not located in the habitable zone,,asteroid,No,,C-type,89,,39,0,0,0.5,1.67,1.2,0.6,0,#9f9f9f,9f9f9f,0101000020110F0000F6285CE75FEB69C152B81ED50F206AC1,,0
154,AC-KW692,f,,f,989,421367831493551550,Not located in the habitable zone,,asteroid,No,,C-type,75,,25.3,0,0,0.5,1.48,1.5,0.6,0,#B9BAB,B9BAB,0101000020110F0000666666B60E3855C10AD7A390BC8051C1,,0
155,AC-RM815,f,,f,725,3864277796546344400,Not located in the habitable zone,,asteroid,No,,C-type,89,,34.4,0,0,0.6,1.77,2,0.5,0,#d6d6d6,d6d6d6,0101000020110F00000AD7A310365A4EC1D7A3702D0BA76EC1,,0
157,AC-DG753,f,,f,638,3791443708820810200,Not located in the habitable zone,,asteroid,No,,C-type,57,,0.3,0,0,0.5,1.55,1.7,0.6,0,#9f9f9f,9f9f9f,0101000020110F0000CDCCCCDC5CCD5641C3F5289C45BB6441,,0
158,AC-QT534,f,,f,933,51211895210187830,Not located in the habitable zone,,asteroid,No,,C-type,79,,43,0,0,0.5,1.58,1,0.4,0,#9f9f9f,9f9f9f,0101000020110F0000295C8F22BE8863C10000003C08B27041,,0
159,AC-PP091,f,,f,315,3765780402679420400,Not located in the habitable zone,,asteroid,No,,C-type,69,,22.6,0,0,0.7,1.63,1.4,0.4,0,#d6d6d6,d6d6d6,0101000020110F00007B14AED78F3B65C1713D0AD7976462C1,,0
160,AC-KN471,f,,f,354,2433547458350791600,Not located in the habitable zone,,asteroid,No,,C-type,64,,61.3,0,0,0.7,1.79,1.1,0.7,0,#B9BAB,B9BAB,0101000020110F00007B14AEB7C0D463C1F6285CDFF1895141,,0
162,AC-NR887,f,,f,335,712585739207118330,Not located in the habitable zone,,asteroid,No,,C-type,72,,7.9,0,0,1,1.42,1.5,0.4,0,#9f9f9f,9f9f9f,0101000020110F0000713D0A3F798761413D0AD7A3E6E17141,,0
163,AC-OR916,f,,f,896,2146302730221611700,Not located in the habitable zone,,asteroid,No,,C-type,64,,47,0,0,0.7,1.48,2,0.5,0,#928d8d,928d8d,0101000020110F0000D7A370C5EA8D6B41C3F528DCCDC93241,,0
165,AS-NR171,f,,f,408,929481575476924800,Not located in the habitable zone,,asteroid,No,,S-type,88,,21.7,0,0,0.5,1.3,1.3,0.7,0,#a57575,a57575,0101000020110F0000D7A3709D5E676E41CDCCCC8C51244BC1,,0
166,AC-ZO851,f,,f,510,2888744061304858600,Not located in the habitable zone,,asteroid,No,,C-type,89,,12.1,0,0,0.5,1.45,1.7,0.5,0,#d6d6d6,d6d6d6,0101000020110F00009A9999B9EB6048C1EC51B8BE15B55841,,0
156,AS-RV693,f,,f,546,3543919114997666800,Not located in the habitable zone,,asteroid,No,,S-type,76,,56.6,0,0,0.5,1.67,1.2,0.6,0,#a57575,a57575,0101000020110F0000D0F0C6EB847728C1BA87AFC1D89C3141,,0
167,AM-ZV311,f,,f,249,481505900316640190,Not located in the habitable zone,,asteroid,No,,M-type,82,,96.6,0,0,0.5,1.53,1.5,0.7,0,#ba3a02,ba3a02,0101000020110F0000AE47E1C2147170418FC2F5B044EC7041,,0
168,AS-UO253,f,,f,89,1915997422778445500,Not located in the habitable zone,,asteroid,No,,S-type,68,,87.4,0,0,0.4,1.67,1.9,0.4,0,#a57575,a57575,0101000020110F0000666666E63BE062C1B81E8553F5276341,,0
169,AS-HY993,f,,f,794,1365717530163020500,Not located in the habitable zone,,asteroid,No,,S-type,70,,21.2,0,0,1,1.49,1.7,0.6,0,#88a575,88a575,0101000020110F00009A9999B95F8C64413333331B6DF867C1,,0
170,AS-FC222,f,,f,861,2605751059859305900,Not located in the habitable zone,,asteroid,No,,S-type,66,,80.8,0,0,1,1.59,1.9,0.6,0,#a57575,a57575,0101000020110F000085EB5108AEE35A41F6285C6FC38B54C1,,0
171,AV-GX122,f,,f,285,67145368484288536,Not located in the habitable zone,,asteroid,No,,V-type,56,,20.7,0,0,0.3,1.7,1.6,0.5,0,#989898,989898,0101000020110F0000CDCCCC4C8F3021C152B81EB50E9B6BC1,,0
172,AC-YD213,f,,f,630,480353403686712250,Not located in the habitable zone,,asteroid,No,,C-type,60,,70.3,0,0,0.6,1.38,1.3,0.6,0,#d6d6d6,d6d6d6,0101000020110F00003D0AD723B6094E41D7A3708DF82B5041,,0
