id,zoom,quadrant,sector,sub_sector,name,x,y,the_geom,sub_quadrant
4012,4,Zeta,E6,156,Zeta-11-E6-156,59,41,0103000020110F000001000000050000000BD743714E1D7041CDCCCCED9C8255C190C2757518B67041CDCCCCED9C8255C190C2757518B670410000007A75E657C10BD743714E1D70410000007A75E657C10BD743714E1D7041CDCCCCED9C8255C1,Zeta-11
4013,4,Zeta,E7,157,Zeta-12-E7-157,60,41,0103000020110F0000010000000500000015AEA779E24E7141CDCCCCED9C8255C115AEA779E24E71410000007A75E657C190C2757518B670410000007A75E657C190C2757518B67041CDCCCCED9C8255C115AEA779E24E7141CDCCCCED9C8255C1,Zeta-12
4014,4,Zeta,E7,158,Zeta-12-E7-158,61,41,0103000020110F0000010000000500000015AEA779E24E7141CDCCCCED9C8255C19A99D97DACE77141CDCCCCED9C8255C19A99D97DACE771410000007A75E657C115AEA779E24E71410000007A75E657C115AEA779E24E7141CDCCCCED9C8255C1,Zeta-12
4015,4,Zeta,E8,159,Zeta-12-E8-159,62,41,0103000020110F000001000000050000001F850B8276807241CDCCCCED9C8255C11F850B82768072410000007A75E657C19A99D97DACE771410000007A75E657C19A99D97DACE77141CDCCCCED9C8255C11F850B8276807241CDCCCCED9C8255C1,Zeta-12
4016,4,Zeta,E8,160,Zeta-12-E8-160,63,41,0103000020110F000001000000050000001F850B8276807241CDCCCCED9C8255C1A4703D8640197341CDCCCCED9C8255C1A4703D86401973410000007A75E657C11F850B82768072410000007A75E657C11F850B8276807241CDCCCCED9C8255C1,Zeta-12
4017,4,Zeta,F1,161,Zeta-9-F1-161,48,42,0103000020110F00000100000005000000AE47A18ED44A64410000007A75E657C1AE47A18ED44A6441343333064E4A5AC1A4703D8640196341343333064E4A5AC1A4703D86401963410000007A75E657C1AE47A18ED44A64410000007A75E657C1,Zeta-9
4018,4,Zeta,F1,162,Zeta-9-F1-162,49,42,0103000020110F00000100000005000000AE47A18ED44A6441343333064E4A5AC1AE47A18ED44A64410000007A75E657C1B81E0597687C65410000007A75E657C1B81E0597687C6541343333064E4A5AC1AE47A18ED44A6441343333064E4A5AC1,Zeta-9
4019,4,Zeta,F2,163,Zeta-9-F2-163,50,42,0103000020110F00000100000005000000B81E0597687C6541343333064E4A5AC1B81E0597687C65410000007A75E657C1C2F5689FFCAD66410000007A75E657C1C2F5689FFCAD6641343333064E4A5AC1B81E0597687C6541343333064E4A5AC1,Zeta-9
4020,4,Zeta,F2,164,Zeta-9-F2-164,51,42,0103000020110F00000100000005000000CDCCCCA790DF6741343333064E4A5AC1C2F5689FFCAD6641343333064E4A5AC1C2F5689FFCAD66410000007A75E657C1CDCCCCA790DF67410000007A75E657C1CDCCCCA790DF6741343333064E4A5AC1,Zeta-9
18,2,Pi,,,Pi-2,,,0103000020110F00000100000005000000F6285CC9E0A56C419A999961C41E7341F6285CC9E0A56C41666666D5EBBA7041CDCCCCA790DF6741666666D5EBBA7041CDCCCCA790DF67419A999961C41E7341F6285CC9E0A56C419A999961C41E7341,Pi-2
19,2,Pi,,,Pi-3,,,0103000020110F0000010000000500000090C2757518B670419A999961C41E734190C2757518B67041666666D5EBBA7041F6285CC9E0A56C41666666D5EBBA7041F6285CC9E0A56C419A999961C41E734190C2757518B670419A999961C41E7341,Pi-3
21,2,Pi,,,Pi-5,,,0103000020110F00000100000005000000CDCCCCA790DF6741666666D5EBBA7041CDCCCCA790DF67416666669226AE6C41A4703D86401963416666669226AE6C41A4703D8640196341666666D5EBBA7041CDCCCCA790DF6741666666D5EBBA7041,Pi-5
22,2,Pi,,,Pi-6,,,0103000020110F00000100000005000000F6285CC9E0A56C41666666D5EBBA7041F6285CC9E0A56C416666669226AE6C41CDCCCCA790DF67416666669226AE6C41CDCCCCA790DF6741666666D5EBBA7041F6285CC9E0A56C41666666D5EBBA7041,Pi-6
23,2,Pi,,,Pi-7,,,0103000020110F0000010000000500000090C2757518B67041666666D5EBBA704190C2757518B670416666669226AE6C41F6285CC9E0A56C416666669226AE6C41F6285CC9E0A56C41666666D5EBBA704190C2757518B67041666666D5EBBA7041,Pi-7
24,2,Pi,,,Pi-8,,,0103000020110F0000010000000500000090C2757518B670416666669226AE6C4190C2757518B67041666666D5EBBA7041A4703D8640197341666666D5EBBA7041A4703D86401973416666669226AE6C4190C2757518B670416666669226AE6C41,Pi-8
25,2,Pi,,,Pi-9,,,0103000020110F00000100000005000000CDCCCCA790DF67416666669226AE6C41CDCCCCA790DF67410000007A75E66741A4703D86401963410000007A75E66741A4703D86401963416666669226AE6C41CDCCCCA790DF67416666669226AE6C41,Pi-9
26,2,Pi,,,Pi-10,,,0103000020110F00000100000005000000F6285CC9E0A56C416666669226AE6C41F6285CC9E0A56C410000007A75E66741CDCCCCA790DF67410000007A75E66741CDCCCCA790DF67416666669226AE6C41F6285CC9E0A56C416666669226AE6C41,Pi-10
27,2,Pi,,,Pi-11,,,0103000020110F0000010000000500000090C2757518B670416666669226AE6C4190C2757518B670410000007A75E66741F6285CC9E0A56C410000007A75E66741F6285CC9E0A56C416666669226AE6C4190C2757518B670416666669226AE6C41,Pi-11
28,2,Pi,,,Pi-12,,,0103000020110F0000010000000500000090C2757518B670410000007A75E6674190C2757518B670416666669226AE6C41A4703D86401973416666669226AE6C41A4703D86401973410000007A75E6674190C2757518B670410000007A75E66741,Pi-12
29,2,Pi,,,Pi-13,,,0103000020110F00000100000005000000CDCCCCA790DF67410000007A75E66741CDCCCCA790DF67419A999961C41E6341A4703D86401963419A999961C41E6341A4703D86401963410000007A75E66741CDCCCCA790DF67410000007A75E66741,Pi-13
30,2,Pi,,,Pi-14,,,0103000020110F00000100000005000000F6285CC9E0A56C410000007A75E66741F6285CC9E0A56C419A999961C41E6341CDCCCCA790DF67419A999961C41E6341CDCCCCA790DF67410000007A75E66741F6285CC9E0A56C410000007A75E66741,Pi-14
31,2,Pi,,,Pi-15,,,0103000020110F0000010000000500000090C2757518B670410000007A75E6674190C2757518B670419A999961C41E6341F6285CC9E0A56C419A999961C41E6341F6285CC9E0A56C410000007A75E6674190C2757518B670410000007A75E66741,Pi-15
32,2,Pi,,,Pi-16,,,0103000020110F0000010000000500000090C2757518B670410000007A75E66741A4703D86401973410000007A75E66741A4703D86401973419A999961C41E634190C2757518B670419A999961C41E634190C2757518B670410000007A75E66741,Pi-16
33,2,Omicron,,,Omicron-1,,,0103000020110F00000100000005000000A4703D86401943419A999961C41E7341A4703D8640194341666666D5EBBA70410000000000000000666666D5EBBA704100000000000000009A999961C41E7341A4703D86401943419A999961C41E7341,Omicron-1
34,2,Omicron,,,Omicron-2,,,0103000020110F00000100000005000000A4703D86401953419A999961C41E7341A4703D8640195341666666D5EBBA7041A4703D8640194341666666D5EBBA7041A4703D86401943419A999961C41E7341A4703D86401953419A999961C41E7341,Omicron-2
35,2,Omicron,,,Omicron-3,,,0103000020110F00000100000005000000F6285CC9E0A55C419A999961C41E7341F6285CC9E0A55C41666666D5EBBA7041A4703D8640195341666666D5EBBA7041A4703D86401953419A999961C41E7341F6285CC9E0A55C419A999961C41E7341,Omicron-3
36,2,Omicron,,,Omicron-4,,,0103000020110F00000100000005000000A4703D8640196341666666D5EBBA7041F6285CC9E0A55C41666666D5EBBA7041F6285CC9E0A55C419A999961C41E7341A4703D86401963419A999961C41E7341A4703D8640196341666666D5EBBA7041,Omicron-4
37,2,Omicron,,,Omicron-5,,,0103000020110F00000100000005000000A4703D8640194341666666D5EBBA7041A4703D86401943416666669226AE6C4100000000000000006666669226AE6C410000000000000000666666D5EBBA7041A4703D8640194341666666D5EBBA7041,Omicron-5
38,2,Omicron,,,Omicron-6,,,0103000020110F00000100000005000000A4703D8640195341666666D5EBBA7041A4703D86401953416666669226AE6C41A4703D86401943416666669226AE6C41A4703D8640194341666666D5EBBA7041A4703D8640195341666666D5EBBA7041,Omicron-6
39,2,Omicron,,,Omicron-7,,,0103000020110F00000100000005000000F6285CC9E0A55C41666666D5EBBA7041F6285CC9E0A55C416666669226AE6C41A4703D86401953416666669226AE6C41A4703D8640195341666666D5EBBA7041F6285CC9E0A55C41666666D5EBBA7041,Omicron-7
40,2,Omicron,,,Omicron-8,,,0103000020110F00000100000005000000F6285CC9E0A55C416666669226AE6C41F6285CC9E0A55C41666666D5EBBA7041A4703D8640196341666666D5EBBA7041A4703D86401963416666669226AE6C41F6285CC9E0A55C416666669226AE6C41,Omicron-8
41,2,Omicron,,,Omicron-9,,,0103000020110F00000100000005000000A4703D86401943416666669226AE6C41A4703D86401943410000007A75E6674100000000000000000000007A75E6674100000000000000006666669226AE6C41A4703D86401943416666669226AE6C41,Omicron-9
42,2,Omicron,,,Omicron-10,,,0103000020110F00000100000005000000A4703D86401953416666669226AE6C41A4703D86401953410000007A75E66741A4703D86401943410000007A75E66741A4703D86401943416666669226AE6C41A4703D86401953416666669226AE6C41,Omicron-10
43,2,Omicron,,,Omicron-11,,,0103000020110F00000100000005000000F6285CC9E0A55C416666669226AE6C41F6285CC9E0A55C410000007A75E66741A4703D86401953410000007A75E66741A4703D86401953416666669226AE6C41F6285CC9E0A55C416666669226AE6C41,Omicron-11
44,2,Omicron,,,Omicron-12,,,0103000020110F00000100000005000000F6285CC9E0A55C410000007A75E66741F6285CC9E0A55C416666669226AE6C41A4703D86401963416666669226AE6C41A4703D86401963410000007A75E66741F6285CC9E0A55C410000007A75E66741,Omicron-12
45,2,Omicron,,,Omicron-13,,,0103000020110F00000100000005000000A4703D86401943410000007A75E66741A4703D86401943419A999961C41E634100000000000000009A999961C41E634100000000000000000000007A75E66741A4703D86401943410000007A75E66741,Omicron-13
46,2,Omicron,,,Omicron-14,,,0103000020110F00000100000005000000A4703D86401953410000007A75E66741A4703D86401953419A999961C41E6341A4703D86401943419A999961C41E6341A4703D86401943410000007A75E66741A4703D86401953410000007A75E66741,Omicron-14
47,2,Omicron,,,Omicron-15,,,0103000020110F00000100000005000000F6285CC9E0A55C410000007A75E66741F6285CC9E0A55C419A999961C41E6341A4703D86401953419A999961C41E6341A4703D86401953410000007A75E66741F6285CC9E0A55C410000007A75E66741,Omicron-15
48,2,Omicron,,,Omicron-16,,,0103000020110F00000100000005000000F6285CC9E0A55C410000007A75E66741A4703D86401963410000007A75E66741A4703D86401963419A999961C41E6341F6285CC9E0A55C419A999961C41E6341F6285CC9E0A55C410000007A75E66741,Omicron-16
49,2,Xi,,,Xi-1,,,0103000020110F00000100000005000000F6285CC9E0A55CC19A999961C41E7341F6285CC9E0A55CC1666666D5EBBA7041A4703D86401963C1666666D5EBBA7041A4703D86401963C19A999961C41E7341F6285CC9E0A55CC19A999961C41E7341,Xi-1
50,2,Xi,,,Xi-2,,,0103000020110F00000100000005000000A4703D86401953C19A999961C41E7341A4703D86401953C1666666D5EBBA7041F6285CC9E0A55CC1666666D5EBBA7041F6285CC9E0A55CC19A999961C41E7341A4703D86401953C19A999961C41E7341,Xi-2
51,2,Xi,,,Xi-3,,,0103000020110F00000100000005000000A4703D86401943C19A999961C41E7341A4703D86401943C1666666D5EBBA7041A4703D86401953C1666666D5EBBA7041A4703D86401953C19A999961C41E7341A4703D86401943C19A999961C41E7341,Xi-3
52,2,Xi,,,Xi-4,,,0103000020110F000001000000050000000000000000000000666666D5EBBA7041A4703D86401943C1666666D5EBBA7041A4703D86401943C19A999961C41E734100000000000000009A999961C41E73410000000000000000666666D5EBBA7041,Xi-4
53,2,Xi,,,Xi-5,,,0103000020110F00000100000005000000F6285CC9E0A55CC1666666D5EBBA7041F6285CC9E0A55CC16666669226AE6C41A4703D86401963C16666669226AE6C41A4703D86401963C1666666D5EBBA7041F6285CC9E0A55CC1666666D5EBBA7041,Xi-5
54,2,Xi,,,Xi-6,,,0103000020110F00000100000005000000A4703D86401953C1666666D5EBBA7041A4703D86401953C16666669226AE6C41F6285CC9E0A55CC16666669226AE6C41F6285CC9E0A55CC1666666D5EBBA7041A4703D86401953C1666666D5EBBA7041,Xi-6
55,2,Xi,,,Xi-7,,,0103000020110F00000100000005000000A4703D86401943C1666666D5EBBA7041A4703D86401943C16666669226AE6C41A4703D86401953C16666669226AE6C41A4703D86401953C1666666D5EBBA7041A4703D86401943C1666666D5EBBA7041,Xi-7
56,2,Xi,,,Xi-8,,,0103000020110F00000100000005000000A4703D86401943C16666669226AE6C41A4703D86401943C1666666D5EBBA70410000000000000000666666D5EBBA704100000000000000006666669226AE6C41A4703D86401943C16666669226AE6C41,Xi-8
57,2,Xi,,,Xi-9,,,0103000020110F00000100000005000000F6285CC9E0A55CC16666669226AE6C41F6285CC9E0A55CC10000007A75E66741A4703D86401963C10000007A75E66741A4703D86401963C16666669226AE6C41F6285CC9E0A55CC16666669226AE6C41,Xi-9
58,2,Xi,,,Xi-10,,,0103000020110F00000100000005000000A4703D86401953C16666669226AE6C41A4703D86401953C10000007A75E66741F6285CC9E0A55CC10000007A75E66741F6285CC9E0A55CC16666669226AE6C41A4703D86401953C16666669226AE6C41,Xi-10
59,2,Xi,,,Xi-11,,,0103000020110F00000100000005000000A4703D86401943C16666669226AE6C41A4703D86401943C10000007A75E66741A4703D86401953C10000007A75E66741A4703D86401953C16666669226AE6C41A4703D86401943C16666669226AE6C41,Xi-11
60,2,Xi,,,Xi-12,,,0103000020110F00000100000005000000A4703D86401943C10000007A75E66741A4703D86401943C16666669226AE6C4100000000000000006666669226AE6C4100000000000000000000007A75E66741A4703D86401943C10000007A75E66741,Xi-12
61,2,Xi,,,Xi-13,,,0103000020110F00000100000005000000F6285CC9E0A55CC10000007A75E66741F6285CC9E0A55CC19A999961C41E6341A4703D86401963C19A999961C41E6341A4703D86401963C10000007A75E66741F6285CC9E0A55CC10000007A75E66741,Xi-13
62,2,Xi,,,Xi-14,,,0103000020110F00000100000005000000A4703D86401953C10000007A75E66741A4703D86401953C19A999961C41E6341F6285CC9E0A55CC19A999961C41E6341F6285CC9E0A55CC10000007A75E66741A4703D86401953C10000007A75E66741,Xi-14
5001,4,Beta,D5,121,Beta-7-D5-121,24,39,0103000020110F0000010000000500000090C2757518B650C1676666D5EBBA50C190C2757518B650C19A999961C41E53C1A4703D86401953C19A999961C41E53C1A4703D86401953C1676666D5EBBA50C190C2757518B650C1676666D5EBBA50C1,Beta-7
5002,4,Beta,D5,122,Beta-7-D5-122,25,39,0103000020110F00000100000005000000F6285CC9E0A54CC1676666D5EBBA50C1F6285CC9E0A54CC19A999961C41E53C190C2757518B650C19A999961C41E53C190C2757518B650C1676666D5EBBA50C1F6285CC9E0A54CC1676666D5EBBA50C1,Beta-7
5003,4,Beta,D6,123,Beta-7-D6-123,26,39,0103000020110F00000100000005000000CDCCCCA790DF47C19A999961C41E53C1F6285CC9E0A54CC19A999961C41E53C1F6285CC9E0A54CC1676666D5EBBA50C1CDCCCCA790DF47C1676666D5EBBA50C1CDCCCCA790DF47C19A999961C41E53C1,Beta-7
5004,4,Beta,D6,124,Beta-7-D6-124,27,39,0103000020110F00000100000005000000A4703D86401943C1676666D5EBBA50C1A4703D86401943C19A999961C41E53C1CDCCCCA790DF47C19A999961C41E53C1CDCCCCA790DF47C1676666D5EBBA50C1A4703D86401943C1676666D5EBBA50C1,Beta-7
5005,4,Beta,D7,125,Beta-8-D7-125,28,39,0103000020110F00000100000005000000F6285CC9E0A53CC1676666D5EBBA50C1F6285CC9E0A53CC19A999961C41E53C1A4703D86401943C19A999961C41E53C1A4703D86401943C1676666D5EBBA50C1F6285CC9E0A53CC1676666D5EBBA50C1,Beta-8
5006,4,Beta,D7,126,Beta-8-D7-126,29,39,0103000020110F00000100000005000000F6285CC9E0A53CC1676666D5EBBA50C1A4703D86401933C1676666D5EBBA50C1A4703D86401933C19A999961C41E53C1F6285CC9E0A53CC19A999961C41E53C1F6285CC9E0A53CC1676666D5EBBA50C1,Beta-8
5007,4,Beta,D8,127,Beta-8-D8-127,30,39,0103000020110F00000100000005000000A4703D86401923C19A999961C41E53C1A4703D86401933C19A999961C41E53C1A4703D86401933C1676666D5EBBA50C1A4703D86401923C1676666D5EBBA50C1A4703D86401923C19A999961C41E53C1,Beta-8
5008,4,Beta,D8,128,Beta-8-D8-128,31,39,0103000020110F000001000000050000000000000000000000676666D5EBBA50C100000000000000009A999961C41E53C1A4703D86401923C19A999961C41E53C1A4703D86401923C1676666D5EBBA50C10000000000000000676666D5EBBA50C1,Beta-8
5009,4,Beta,E1,129,Beta-9-E1-129,16,40,0103000020110F000001000000050000009A99D97DACE761C19A999961C41E53C19A99D97DACE761C1CDCCCCED9C8255C1A4703D86401963C1CDCCCCED9C8255C1A4703D86401963C19A999961C41E53C19A99D97DACE761C19A999961C41E53C1,Beta-9
5010,4,Beta,E1,130,Beta-9-E1-130,17,40,0103000020110F000001000000050000009A99D97DACE761C1CDCCCCED9C8255C19A99D97DACE761C19A999961C41E53C190C2757518B660C19A999961C41E53C190C2757518B660C1CDCCCCED9C8255C19A99D97DACE761C1CDCCCCED9C8255C1,Beta-9
5011,4,Beta,E2,131,Beta-9-E2-131,18,40,0103000020110F000001000000050000000BD723DA08095FC19A999961C41E53C10BD723DA08095FC1CDCCCCED9C8255C190C2757518B660C1CDCCCCED9C8255C190C2757518B660C19A999961C41E53C10BD723DA08095FC19A999961C41E53C1,Beta-9
5017,4,Beta,E5,137,Beta-11-E5-137,24,40,0103000020110F0000010000000500000090C2757518B650C19A999961C41E53C190C2757518B650C1CDCCCCED9C8255C1A4703D86401953C1CDCCCCED9C8255C1A4703D86401953C19A999961C41E53C190C2757518B650C19A999961C41E53C1,Beta-11
5018,4,Beta,E5,138,Beta-11-E5-138,25,40,0103000020110F0000010000000500000090C2757518B650C1CDCCCCED9C8255C190C2757518B650C19A999961C41E53C1F6285CC9E0A54CC19A999961C41E53C1F6285CC9E0A54CC1CDCCCCED9C8255C190C2757518B650C1CDCCCCED9C8255C1,Beta-11
5019,4,Beta,E6,139,Beta-11-E6-139,26,40,0103000020110F00000100000005000000CDCCCCA790DF47C19A999961C41E53C1CDCCCCA790DF47C1CDCCCCED9C8255C1F6285CC9E0A54CC1CDCCCCED9C8255C1F6285CC9E0A54CC19A999961C41E53C1CDCCCCA790DF47C19A999961C41E53C1,Beta-11
5020,4,Beta,E6,140,Beta-11-E6-140,27,40,0103000020110F00000100000005000000CDCCCCA790DF47C1CDCCCCED9C8255C1CDCCCCA790DF47C19A999961C41E53C1A4703D86401943C19A999961C41E53C1A4703D86401943C1CDCCCCED9C8255C1CDCCCCA790DF47C1CDCCCCED9C8255C1,Beta-11
5021,4,Beta,E7,141,Beta-12-E7-141,28,40,0103000020110F00000100000005000000F6285CC9E0A53CC19A999961C41E53C1F6285CC9E0A53CC1CDCCCCED9C8255C1A4703D86401943C1CDCCCCED9C8255C1A4703D86401943C19A999961C41E53C1F6285CC9E0A53CC19A999961C41E53C1,Beta-12
5022,4,Beta,E7,142,Beta-12-E7-142,29,40,0103000020110F00000100000005000000F6285CC9E0A53CC1CDCCCCED9C8255C1F6285CC9E0A53CC19A999961C41E53C1A4703D86401933C19A999961C41E53C1A4703D86401933C1CDCCCCED9C8255C1F6285CC9E0A53CC1CDCCCCED9C8255C1,Beta-12
63,2,Xi,,,Xi-15,,,0103000020110F00000100000005000000A4703D86401943C10000007A75E66741A4703D86401943C19A999961C41E6341A4703D86401953C19A999961C41E6341A4703D86401953C10000007A75E66741A4703D86401943C10000007A75E66741,Xi-15
5102,4,Beta,G7,222,Beta-16-G7-222,29,45,0103000020110F00000100000005000000F6285CC9E0A53CC19A99991EFF115FC1A4703D86401933C19A99991EFF115FC1A4703D86401933C1676666D5EBBA60C1F6285CC9E0A53CC1676666D5EBBA60C1F6285CC9E0A53CC19A99991EFF115FC1,Beta-16
5103,4,Beta,G8,223,Beta-16-G8-223,30,45,0103000020110F00000100000005000000A4703D86401923C19A99991EFF115FC1A4703D86401923C1676666D5EBBA60C1A4703D86401933C1676666D5EBBA60C1A4703D86401933C19A99991EFF115FC1A4703D86401923C19A99991EFF115FC1,Beta-16
5104,4,Beta,G8,224,Beta-16-G8-224,31,45,0103000020110F00000100000005000000A4703D86401923C19A99991EFF115FC100000000000000009A99991EFF115FC10000000000000000676666D5EBBA60C1A4703D86401923C1676666D5EBBA60C1A4703D86401923C19A99991EFF115FC1,Beta-16
5105,4,Beta,H1,225,Beta-13-H1-225,16,46,0103000020110F000001000000050000009A99D97DACE761C1676666D5EBBA60C19A99D97DACE761C10000801BD8EC61C1A4703D86401963C10000801BD8EC61C1A4703D86401963C1676666D5EBBA60C19A99D97DACE761C1676666D5EBBA60C1,Beta-13
5106,4,Beta,H1,226,Beta-13-H1-226,17,46,0103000020110F000001000000050000009A99D97DACE761C10000801BD8EC61C19A99D97DACE761C1676666D5EBBA60C190C2757518B660C1676666D5EBBA60C190C2757518B660C10000801BD8EC61C19A99D97DACE761C10000801BD8EC61C1,Beta-13
5107,4,Beta,H2,227,Beta-13-H2-227,18,46,0103000020110F000001000000050000000BD723DA08095FC1676666D5EBBA60C10BD723DA08095FC10000801BD8EC61C190C2757518B660C10000801BD8EC61C190C2757518B660C1676666D5EBBA60C10BD723DA08095FC1676666D5EBBA60C1,Beta-13
5108,4,Beta,H2,228,Beta-13-H2-228,19,46,0103000020110F000001000000050000000BD723DA08095FC10000801BD8EC61C10BD723DA08095FC1676666D5EBBA60C1F6285CC9E0A55CC1676666D5EBBA60C1F6285CC9E0A55CC10000801BD8EC61C10BD723DA08095FC10000801BD8EC61C1,Beta-13
5109,4,Beta,H3,229,Beta-14-H3-229,20,46,0103000020110F00000100000005000000E27A94B8B8425AC1676666D5EBBA60C1E27A94B8B8425AC10000801BD8EC61C1F6285CC9E0A55CC10000801BD8EC61C1F6285CC9E0A55CC1676666D5EBBA60C1E27A94B8B8425AC1676666D5EBBA60C1,Beta-14
5110,4,Beta,H3,230,Beta-14-H3-230,21,46,0103000020110F00000100000005000000E27A94B8B8425AC10000801BD8EC61C1E27A94B8B8425AC1676666D5EBBA60C1CDCCCCA790DF57C1676666D5EBBA60C1CDCCCCA790DF57C10000801BD8EC61C1E27A94B8B8425AC10000801BD8EC61C1,Beta-14
5111,4,Beta,H4,231,Beta-14-H4-231,22,46,0103000020110F00000100000005000000CDCCCCA790DF57C10000801BD8EC61C1CDCCCCA790DF57C1676666D5EBBA60C1B81E0597687C55C1676666D5EBBA60C1B81E0597687C55C10000801BD8EC61C1CDCCCCA790DF57C10000801BD8EC61C1,Beta-14
5112,4,Beta,H4,232,Beta-14-H4-232,23,46,0103000020110F00000100000005000000A4703D86401953C10000801BD8EC61C1B81E0597687C55C10000801BD8EC61C1B81E0597687C55C1676666D5EBBA60C1A4703D86401953C1676666D5EBBA60C1A4703D86401953C10000801BD8EC61C1,Beta-14
5113,4,Beta,H5,233,Beta-15-H5-233,24,46,0103000020110F0000010000000500000090C2757518B650C1676666D5EBBA60C190C2757518B650C10000801BD8EC61C1A4703D86401953C10000801BD8EC61C1A4703D86401953C1676666D5EBBA60C190C2757518B650C1676666D5EBBA60C1,Beta-15
5114,4,Beta,H5,234,Beta-15-H5-234,25,46,0103000020110F0000010000000500000090C2757518B650C10000801BD8EC61C190C2757518B650C1676666D5EBBA60C1F6285CC9E0A54CC1676666D5EBBA60C1F6285CC9E0A54CC10000801BD8EC61C190C2757518B650C10000801BD8EC61C1,Beta-15
5115,4,Beta,H6,235,Beta-15-H6-235,26,46,0103000020110F00000100000005000000F6285CC9E0A54CC10000801BD8EC61C1F6285CC9E0A54CC1676666D5EBBA60C1CDCCCCA790DF47C1676666D5EBBA60C1CDCCCCA790DF47C10000801BD8EC61C1F6285CC9E0A54CC10000801BD8EC61C1,Beta-15
5116,4,Beta,H6,236,Beta-15-H6-236,27,46,0103000020110F00000100000005000000A4703D86401943C10000801BD8EC61C1CDCCCCA790DF47C10000801BD8EC61C1CDCCCCA790DF47C1676666D5EBBA60C1A4703D86401943C1676666D5EBBA60C1A4703D86401943C10000801BD8EC61C1,Beta-15
5117,4,Beta,H7,237,Beta-16-H7-237,28,46,0103000020110F00000100000005000000A4703D86401943C10000801BD8EC61C1A4703D86401943C1676666D5EBBA60C1F6285CC9E0A53CC1676666D5EBBA60C1F6285CC9E0A53CC10000801BD8EC61C1A4703D86401943C10000801BD8EC61C1,Beta-16
64,2,Xi,,,Xi-16,,,0103000020110F00000100000005000000A4703D86401943C10000007A75E6674100000000000000000000007A75E6674100000000000000009A999961C41E6341A4703D86401943C19A999961C41E6341A4703D86401943C10000007A75E66741,Xi-16
65,2,Nu,,,Nu-1,,,0103000020110F0000010000000500000090C2757518B670C19A999961C41E734190C2757518B670C1666666D5EBBA7041A4703D86401973C1666666D5EBBA7041A4703D86401973C19A999961C41E734190C2757518B670C19A999961C41E7341,Nu-1
66,2,Nu,,,Nu-2,,,0103000020110F00000100000005000000F7285CC9E0A56CC19A999961C41E7341F7285CC9E0A56CC1666666D5EBBA704190C2757518B670C1666666D5EBBA704190C2757518B670C19A999961C41E7341F7285CC9E0A56CC19A999961C41E7341,Nu-2
67,2,Nu,,,Nu-3,,,0103000020110F00000100000005000000CECCCCA790DF67C19A999961C41E7341CECCCCA790DF67C1666666D5EBBA7041F7285CC9E0A56CC1666666D5EBBA7041F7285CC9E0A56CC19A999961C41E7341CECCCCA790DF67C19A999961C41E7341,Nu-3
68,2,Nu,,,Nu-4,,,0103000020110F00000100000005000000A4703D86401963C1666666D5EBBA7041CECCCCA790DF67C1666666D5EBBA7041CECCCCA790DF67C19A999961C41E7341A4703D86401963C19A999961C41E7341A4703D86401963C1666666D5EBBA7041,Nu-4
69,2,Nu,,,Nu-5,,,0103000020110F0000010000000500000090C2757518B670C1666666D5EBBA704190C2757518B670C16666669226AE6C41A4703D86401973C16666669226AE6C41A4703D86401973C1666666D5EBBA704190C2757518B670C1666666D5EBBA7041,Nu-5
