id,zoom,quadrant,sector,sub_sector,name,x,y,the_geom
114,2,Kappa,2,,Kappa-2,,,0103000020110F00000100000005000000F7285CC9E0A56CC19A999961C41E63C1F7285CC9E0A56CC10200007A75E667C190C2757518B670C10200007A75E667C190C2757518B670C19A999961C41E63C1F7285CC9E0A56CC19A999961C41E63C1
115,2,Kappa,3,,Kappa-3,,,0103000020110F00000100000005000000CECCCCA790DF67C19A999961C41E63C1CECCCCA790DF67C10200007A75E667C1F7285CC9E0A56CC10200007A75E667C1F7285CC9E0A56CC19A999961C41E63C1CECCCCA790DF67C19A999961C41E63C1
116,2,Kappa,4,,Kappa-4,,,0103000020110F00000100000005000000A4703D86401963C10200007A75E667C1CECCCCA790DF67C10200007A75E667C1CECCCCA790DF67C19A999961C41E63C1A4703D86401963C19A999961C41E63C1A4703D86401963C10200007A75E667C1
117,2,Kappa,5,,Kappa-5,,,0103000020110F0000010000000500000090C2757518B670C10200007A75E667C190C2757518B670C16866669226AE6CC1A4703D86401973C16866669226AE6CC1A4703D86401973C10200007A75E667C190C2757518B670C10200007A75E667C1
118,2,Kappa,6,,Kappa-6,,,0103000020110F00000100000005000000F7285CC9E0A56CC10200007A75E667C1F7285CC9E0A56CC16866669226AE6CC190C2757518B670C16866669226AE6CC190C2757518B670C10200007A75E667C1F7285CC9E0A56CC10200007A75E667C1
119,2,Kappa,7,,Kappa-7,,,0103000020110F00000100000005000000CECCCCA790DF67C10200007A75E667C1CECCCCA790DF67C16866669226AE6CC1F7285CC9E0A56CC16866669226AE6CC1F7285CC9E0A56CC10200007A75E667C1CECCCCA790DF67C10200007A75E667C1
120,2,Kappa,8,,Kappa-8,,,0103000020110F00000100000005000000CECCCCA790DF67C16866669226AE6CC1CECCCCA790DF67C10200007A75E667C1A4703D86401963C10200007A75E667C1A4703D86401963C16866669226AE6CC1CECCCCA790DF67C16866669226AE6CC1
121,2,Kappa,9,,Kappa-9,,,0103000020110F0000010000000500000090C2757518B670C16866669226AE6CC190C2757518B670C1676666D5EBBA70C1A4703D86401973C1676666D5EBBA70C1A4703D86401973C16866669226AE6CC190C2757518B670C16866669226AE6CC1
122,2,Kappa,10,,Kappa-10,,,0103000020110F00000100000005000000F7285CC9E0A56CC16866669226AE6CC1F7285CC9E0A56CC1676666D5EBBA70C190C2757518B670C1676666D5EBBA70C190C2757518B670C16866669226AE6CC1F7285CC9E0A56CC16866669226AE6CC1
123,2,Kappa,11,,Kappa-11,,,0103000020110F00000100000005000000CECCCCA790DF67C16866669226AE6CC1CECCCCA790DF67C1676666D5EBBA70C1F7285CC9E0A56CC1676666D5EBBA70C1F7285CC9E0A56CC16866669226AE6CC1CECCCCA790DF67C16866669226AE6CC1
124,2,Kappa,12,,Kappa-12,,,0103000020110F00000100000005000000CECCCCA790DF67C1676666D5EBBA70C1CECCCCA790DF67C16866669226AE6CC1A4703D86401963C16866669226AE6CC1A4703D86401963C1676666D5EBBA70C1CECCCCA790DF67C1676666D5EBBA70C1
125,2,Kappa,13,,Kappa-13,,,0103000020110F0000010000000500000090C2757518B670C1676666D5EBBA70C190C2757518B670C19A999961C41E73C1A4703D86401973C19A999961C41E73C1A4703D86401973C1676666D5EBBA70C190C2757518B670C1676666D5EBBA70C1
126,2,Kappa,14,,Kappa-14,,,0103000020110F00000100000005000000F7285CC9E0A56CC1676666D5EBBA70C1F7285CC9E0A56CC19A999961C41E73C190C2757518B670C19A999961C41E73C190C2757518B670C1676666D5EBBA70C1F7285CC9E0A56CC1676666D5EBBA70C1
127,2,Kappa,15,,Kappa-15,,,0103000020110F00000100000005000000CECCCCA790DF67C1676666D5EBBA70C1CECCCCA790DF67C19A999961C41E73C1F7285CC9E0A56CC19A999961C41E73C1F7285CC9E0A56CC1676666D5EBBA70C1CECCCCA790DF67C1676666D5EBBA70C1
128,2,Kappa,16,,Kappa-16,,,0103000020110F00000100000005000000CECCCCA790DF67C1676666D5EBBA70C1A4703D86401963C1676666D5EBBA70C1A4703D86401963C19A999961C41E73C1CECCCCA790DF67C19A999961C41E73C1CECCCCA790DF67C1676666D5EBBA70C1
129,2,Iota,1,,Iota-1,,,0103000020110F00000100000005000000A4703D86401963C10200007A75E667C1A4703D86401963C19A999961C41E63C1F6285CC9E0A55CC19A999961C41E63C1F6285CC9E0A55CC10200007A75E667C1A4703D86401963C10200007A75E667C1
130,2,Iota,2,,Iota-2,,,0103000020110F00000100000005000000A4703D86401953C19A999961C41E63C1A4703D86401953C10200007A75E667C1F6285CC9E0A55CC10200007A75E667C1F6285CC9E0A55CC19A999961C41E63C1A4703D86401953C19A999961C41E63C1
131,2,Iota,3,,Iota-3,,,0103000020110F00000100000005000000A4703D86401943C19A999961C41E63C1A4703D86401943C10200007A75E667C1A4703D86401953C10200007A75E667C1A4703D86401953C19A999961C41E63C1A4703D86401943C19A999961C41E63C1
132,2,Iota,4,,Iota-4,,,0103000020110F0000010000000500000000000000000000000200007A75E667C1A4703D86401943C10200007A75E667C1A4703D86401943C19A999961C41E63C100000000000000009A999961C41E63C100000000000000000200007A75E667C1
133,2,Iota,5,,Iota-5,,,0103000020110F00000100000005000000A4703D86401963C16866669226AE6CC1A4703D86401963C10200007A75E667C1F6285CC9E0A55CC10200007A75E667C1F6285CC9E0A55CC16866669226AE6CC1A4703D86401963C16866669226AE6CC1
134,2,Iota,6,,Iota-6,,,0103000020110F00000100000005000000A4703D86401953C10200007A75E667C1A4703D86401953C16866669226AE6CC1F6285CC9E0A55CC16866669226AE6CC1F6285CC9E0A55CC10200007A75E667C1A4703D86401953C10200007A75E667C1
135,2,Iota,7,,Iota-7,,,0103000020110F00000100000005000000A4703D86401943C10200007A75E667C1A4703D86401943C16866669226AE6CC1A4703D86401953C16866669226AE6CC1A4703D86401953C10200007A75E667C1A4703D86401943C10200007A75E667C1
136,2,Iota,8,,Iota-8,,,0103000020110F00000100000005000000A4703D86401943C16866669226AE6CC1A4703D86401943C10200007A75E667C100000000000000000200007A75E667C100000000000000006866669226AE6CC1A4703D86401943C16866669226AE6CC1
137,2,Iota,9,,Iota-9,,,0103000020110F00000100000005000000A4703D86401963C1676666D5EBBA70C1A4703D86401963C16866669226AE6CC1F6285CC9E0A55CC16866669226AE6CC1F6285CC9E0A55CC1676666D5EBBA70C1A4703D86401963C1676666D5EBBA70C1
138,2,Iota,10,,Iota-10,,,0103000020110F00000100000005000000A4703D86401953C16866669226AE6CC1A4703D86401953C1676666D5EBBA70C1F6285CC9E0A55CC1676666D5EBBA70C1F6285CC9E0A55CC16866669226AE6CC1A4703D86401953C16866669226AE6CC1
139,2,Iota,11,,Iota-11,,,0103000020110F00000100000005000000A4703D86401943C16866669226AE6CC1A4703D86401943C1676666D5EBBA70C1A4703D86401953C1676666D5EBBA70C1A4703D86401953C16866669226AE6CC1A4703D86401943C16866669226AE6CC1
140,2,Iota,12,,Iota-12,,,0103000020110F00000100000005000000A4703D86401943C1676666D5EBBA70C1A4703D86401943C16866669226AE6CC100000000000000006866669226AE6CC10000000000000000676666D5EBBA70C1A4703D86401943C1676666D5EBBA70C1
141,2,Iota,13,,Iota-13,,,0103000020110F00000100000005000000F6285CC9E0A55CC19A999961C41E73C1A4703D86401963C19A999961C41E73C1A4703D86401963C1676666D5EBBA70C1F6285CC9E0A55CC1676666D5EBBA70C1F6285CC9E0A55CC19A999961C41E73C1
142,2,Iota,14,,Iota-14,,,0103000020110F00000100000005000000A4703D86401953C1676666D5EBBA70C1A4703D86401953C19A999961C41E73C1F6285CC9E0A55CC19A999961C41E73C1F6285CC9E0A55CC1676666D5EBBA70C1A4703D86401953C1676666D5EBBA70C1
143,2,Iota,15,,Iota-15,,,0103000020110F00000100000005000000A4703D86401943C1676666D5EBBA70C1A4703D86401943C19A999961C41E73C1A4703D86401953C19A999961C41E73C1A4703D86401953C1676666D5EBBA70C1A4703D86401943C1676666D5EBBA70C1
144,2,Iota,16,,Iota-16,,,0103000020110F00000100000005000000A4703D86401943C1676666D5EBBA70C10000000000000000676666D5EBBA70C100000000000000009A999961C41E73C1A4703D86401943C19A999961C41E73C1A4703D86401943C1676666D5EBBA70C1
145,2,Theta,1,,Theta-1,,,0103000020110F0000010000000500000000000000000000000200007A75E667C100000000000000009A999961C41E63C1A4703D86401943419A999961C41E63C1A4703D86401943410200007A75E667C100000000000000000200007A75E667C1
146,2,Theta,2,,Theta-2,,,0103000020110F00000100000005000000A4703D86401953419A999961C41E63C1A4703D86401953410200007A75E667C1A4703D86401943410200007A75E667C1A4703D86401943419A999961C41E63C1A4703D86401953419A999961C41E63C1
147,2,Theta,3,,Theta-3,,,0103000020110F00000100000005000000F6285CC9E0A55C419A999961C41E63C1F6285CC9E0A55C410200007A75E667C1A4703D86401953410200007A75E667C1A4703D86401953419A999961C41E63C1F6285CC9E0A55C419A999961C41E63C1
148,2,Theta,4,,Theta-4,,,0103000020110F00000100000005000000A4703D86401963410200007A75E667C1F6285CC9E0A55C410200007A75E667C1F6285CC9E0A55C419A999961C41E63C1A4703D86401963419A999961C41E63C1A4703D86401963410200007A75E667C1
149,2,Theta,5,,Theta-5,,,0103000020110F0000010000000500000000000000000000006866669226AE6CC100000000000000000200007A75E667C1A4703D86401943410200007A75E667C1A4703D86401943416866669226AE6CC100000000000000006866669226AE6CC1
150,2,Theta,6,,Theta-6,,,0103000020110F00000100000005000000A4703D86401953410200007A75E667C1A4703D86401953416866669226AE6CC1A4703D86401943416866669226AE6CC1A4703D86401943410200007A75E667C1A4703D86401953410200007A75E667C1
151,2,Theta,7,,Theta-7,,,0103000020110F00000100000005000000F6285CC9E0A55C410200007A75E667C1F6285CC9E0A55C416866669226AE6CC1A4703D86401953416866669226AE6CC1A4703D86401953410200007A75E667C1F6285CC9E0A55C410200007A75E667C1
152,2,Theta,8,,Theta-8,,,0103000020110F00000100000005000000F6285CC9E0A55C416866669226AE6CC1F6285CC9E0A55C410200007A75E667C1A4703D86401963410200007A75E667C1A4703D86401963416866669226AE6CC1F6285CC9E0A55C416866669226AE6CC1
153,2,Theta,9,,Theta-9,,,0103000020110F000001000000050000000000000000000000676666D5EBBA70C100000000000000006866669226AE6CC1A4703D86401943416866669226AE6CC1A4703D8640194341676666D5EBBA70C10000000000000000676666D5EBBA70C1
154,2,Theta,10,,Theta-10,,,0103000020110F00000100000005000000A4703D86401953416866669226AE6CC1A4703D8640195341676666D5EBBA70C1A4703D8640194341676666D5EBBA70C1A4703D86401943416866669226AE6CC1A4703D86401953416866669226AE6CC1
155,2,Theta,11,,Theta-11,,,0103000020110F00000100000005000000F6285CC9E0A55C416866669226AE6CC1F6285CC9E0A55C41676666D5EBBA70C1A4703D8640195341676666D5EBBA70C1A4703D86401953416866669226AE6CC1F6285CC9E0A55C416866669226AE6CC1
156,2,Theta,12,,Theta-12,,,0103000020110F00000100000005000000F6285CC9E0A55C41676666D5EBBA70C1F6285CC9E0A55C416866669226AE6CC1A4703D86401963416866669226AE6CC1A4703D8640196341676666D5EBBA70C1F6285CC9E0A55C41676666D5EBBA70C1
157,2,Theta,13,,Theta-13,,,0103000020110F00000100000005000000A4703D86401943419A999961C41E73C100000000000000009A999961C41E73C10000000000000000676666D5EBBA70C1A4703D8640194341676666D5EBBA70C1A4703D86401943419A999961C41E73C1
158,2,Theta,14,,Theta-14,,,0103000020110F00000100000005000000A4703D8640195341676666D5EBBA70C1A4703D86401953419A999961C41E73C1A4703D86401943419A999961C41E73C1A4703D8640194341676666D5EBBA70C1A4703D8640195341676666D5EBBA70C1
159,2,Theta,15,,Theta-15,,,0103000020110F00000100000005000000F6285CC9E0A55C41676666D5EBBA70C1F6285CC9E0A55C419A999961C41E73C1A4703D86401953419A999961C41E73C1A4703D8640195341676666D5EBBA70C1F6285CC9E0A55C41676666D5EBBA70C1
160,2,Theta,16,,Theta-16,,,0103000020110F00000100000005000000F6285CC9E0A55C41676666D5EBBA70C1A4703D8640196341676666D5EBBA70C1A4703D86401963419A999961C41E73C1F6285CC9E0A55C419A999961C41E73C1F6285CC9E0A55C41676666D5EBBA70C1
161,2,Eta,1,,Eta-1,,,0103000020110F00000100000005000000A4703D86401963410200007A75E667C1A4703D86401963419A999961C41E63C1CDCCCCA790DF67419A999961C41E63C1CDCCCCA790DF67410200007A75E667C1A4703D86401963410200007A75E667C1
162,2,Eta,2,,Eta-2,,,0103000020110F00000100000005000000F6285CC9E0A56C419A999961C41E63C1F6285CC9E0A56C410200007A75E667C1CDCCCCA790DF67410200007A75E667C1CDCCCCA790DF67419A999961C41E63C1F6285CC9E0A56C419A999961C41E63C1
163,2,Eta,3,,Eta-3,,,0103000020110F0000010000000500000090C2757518B670419A999961C41E63C190C2757518B670410200007A75E667C1F6285CC9E0A56C410200007A75E667C1F6285CC9E0A56C419A999961C41E63C190C2757518B670419A999961C41E63C1
164,2,Eta,4,,Eta-4,,,0103000020110F00000100000005000000A4703D86401973410200007A75E667C190C2757518B670410200007A75E667C190C2757518B670419A999961C41E63C1A4703D86401973419A999961C41E63C1A4703D86401973410200007A75E667C1
165,2,Eta,5,,Eta-5,,,0103000020110F00000100000005000000A4703D86401963416866669226AE6CC1A4703D86401963410200007A75E667C1CDCCCCA790DF67410200007A75E667C1CDCCCCA790DF67416866669226AE6CC1A4703D86401963416866669226AE6CC1
166,2,Eta,6,,Eta-6,,,0103000020110F00000100000005000000F6285CC9E0A56C410200007A75E667C1F6285CC9E0A56C416866669226AE6CC1CDCCCCA790DF67416866669226AE6CC1CDCCCCA790DF67410200007A75E667C1F6285CC9E0A56C410200007A75E667C1
167,2,Eta,7,,Eta-7,,,0103000020110F0000010000000500000090C2757518B670410200007A75E667C190C2757518B670416866669226AE6CC1F6285CC9E0A56C416866669226AE6CC1F6285CC9E0A56C410200007A75E667C190C2757518B670410200007A75E667C1
168,2,Eta,8,,Eta-8,,,0103000020110F0000010000000500000090C2757518B670416866669226AE6CC190C2757518B670410200007A75E667C1A4703D86401973410200007A75E667C1A4703D86401973416866669226AE6CC190C2757518B670416866669226AE6CC1
169,2,Eta,9,,Eta-9,,,0103000020110F00000100000005000000A4703D8640196341676666D5EBBA70C1A4703D86401963416866669226AE6CC1CDCCCCA790DF67416866669226AE6CC1CDCCCCA790DF6741676666D5EBBA70C1A4703D8640196341676666D5EBBA70C1
170,2,Eta,10,,Eta-10,,,0103000020110F00000100000005000000F6285CC9E0A56C416866669226AE6CC1F6285CC9E0A56C41676666D5EBBA70C1CDCCCCA790DF6741676666D5EBBA70C1CDCCCCA790DF67416866669226AE6CC1F6285CC9E0A56C416866669226AE6CC1
171,2,Eta,11,,Eta-11,,,0103000020110F0000010000000500000090C2757518B670416866669226AE6CC190C2757518B67041676666D5EBBA70C1F6285CC9E0A56C41676666D5EBBA70C1F6285CC9E0A56C416866669226AE6CC190C2757518B670416866669226AE6CC1
172,2,Eta,12,,Eta-12,,,0103000020110F0000010000000500000090C2757518B67041676666D5EBBA70C190C2757518B670416866669226AE6CC1A4703D86401973416866669226AE6CC1A4703D8640197341676666D5EBBA70C190C2757518B67041676666D5EBBA70C1
173,2,Eta,13,,Eta-13,,,0103000020110F00000100000005000000CDCCCCA790DF67419A999961C41E73C1A4703D86401963419A999961C41E73C1A4703D8640196341676666D5EBBA70C1CDCCCCA790DF6741676666D5EBBA70C1CDCCCCA790DF67419A999961C41E73C1
174,2,Eta,14,,Eta-14,,,0103000020110F00000100000005000000F6285CC9E0A56C41676666D5EBBA70C1F6285CC9E0A56C419A999961C41E73C1CDCCCCA790DF67419A999961C41E73C1CDCCCCA790DF6741676666D5EBBA70C1F6285CC9E0A56C41676666D5EBBA70C1
175,2,Eta,15,,Eta-15,,,0103000020110F0000010000000500000090C2757518B67041676666D5EBBA70C190C2757518B670419A999961C41E73C1F6285CC9E0A56C419A999961C41E73C1F6285CC9E0A56C41676666D5EBBA70C190C2757518B67041676666D5EBBA70C1
176,2,Eta,16,,Eta-16,,,0103000020110F0000010000000500000090C2757518B67041676666D5EBBA70C1A4703D8640197341676666D5EBBA70C1A4703D86401973419A999961C41E73C190C2757518B670419A999961C41E73C190C2757518B67041676666D5EBBA70C1
177,2,Zeta,1,,Zeta-1,,,0103000020110F00000100000005000000A4703D86401963419A999961C41E43C1A4703D86401963410000000000000000CDCCCCA790DF67410000000000000000CDCCCCA790DF67419A999961C41E43C1A4703D86401963419A999961C41E43C1
178,2,Zeta,2,,Zeta-2,,,0103000020110F00000100000005000000F6285CC9E0A56C410000000000000000F6285CC9E0A56C419A999961C41E43C1CDCCCCA790DF67419A999961C41E43C1CDCCCCA790DF67410000000000000000F6285CC9E0A56C410000000000000000
179,2,Zeta,3,,Zeta-3,,,0103000020110F0000010000000500000090C2757518B67041000000000000000090C2757518B670419A999961C41E43C1F6285CC9E0A56C419A999961C41E43C1F6285CC9E0A56C41000000000000000090C2757518B670410000000000000000
180,2,Zeta,4,,Zeta-4,,,0103000020110F00000100000005000000A4703D86401973419A999961C41E43C190C2757518B670419A999961C41E43C190C2757518B670410000000000000000A4703D86401973410000000000000000A4703D86401973419A999961C41E43C1
181,2,Zeta,5,,Zeta-5,,,0103000020110F00000100000005000000A4703D86401963419A999961C41E53C1A4703D86401963419A999961C41E43C1CDCCCCA790DF67419A999961C41E43C1CDCCCCA790DF67419A999961C41E53C1A4703D86401963419A999961C41E53C1
182,2,Zeta,6,,Zeta-6,,,0103000020110F00000100000005000000F6285CC9E0A56C419A999961C41E43C1F6285CC9E0A56C419A999961C41E53C1CDCCCCA790DF67419A999961C41E53C1CDCCCCA790DF67419A999961C41E43C1F6285CC9E0A56C419A999961C41E43C1
183,2,Zeta,7,,Zeta-7,,,0103000020110F0000010000000500000090C2757518B670419A999961C41E43C190C2757518B670419A999961C41E53C1F6285CC9E0A56C419A999961C41E53C1F6285CC9E0A56C419A999961C41E43C190C2757518B670419A999961C41E43C1
184,2,Zeta,8,,Zeta-8,,,0103000020110F0000010000000500000090C2757518B670419A999961C41E53C190C2757518B670419A999961C41E43C1A4703D86401973419A999961C41E43C1A4703D86401973419A999961C41E53C190C2757518B670419A999961C41E53C1
185,2,Zeta,9,,Zeta-9,,,0103000020110F00000100000005000000A4703D86401963416766669226AE5CC1A4703D86401963419A999961C41E53C1CDCCCCA790DF67419A999961C41E53C1CDCCCCA790DF67416766669226AE5CC1A4703D86401963416766669226AE5CC1
186,2,Zeta,10,,Zeta-10,,,0103000020110F00000100000005000000F6285CC9E0A56C419A999961C41E53C1F6285CC9E0A56C416766669226AE5CC1CDCCCCA790DF67416766669226AE5CC1CDCCCCA790DF67419A999961C41E53C1F6285CC9E0A56C419A999961C41E53C1
187,2,Zeta,11,,Zeta-11,,,0103000020110F0000010000000500000090C2757518B670419A999961C41E53C190C2757518B670416766669226AE5CC1F6285CC9E0A56C416766669226AE5CC1F6285CC9E0A56C419A999961C41E53C190C2757518B670419A999961C41E53C1
188,2,Zeta,12,,Zeta-12,,,0103000020110F0000010000000500000090C2757518B670416766669226AE5CC190C2757518B670419A999961C41E53C1A4703D86401973419A999961C41E53C1A4703D86401973416766669226AE5CC190C2757518B670416766669226AE5CC1
189,2,Zeta,13,,Zeta-13,,,0103000020110F00000100000005000000CDCCCCA790DF67419A999961C41E63C1A4703D86401963419A999961C41E63C1A4703D86401963416766669226AE5CC1CDCCCCA790DF67416766669226AE5CC1CDCCCCA790DF67419A999961C41E63C1
190,2,Zeta,14,,Zeta-14,,,0103000020110F00000100000005000000F6285CC9E0A56C416766669226AE5CC1F6285CC9E0A56C419A999961C41E63C1CDCCCCA790DF67419A999961C41E63C1CDCCCCA790DF67416766669226AE5CC1F6285CC9E0A56C416766669226AE5CC1
191,2,Zeta,15,,Zeta-15,,,0103000020110F0000010000000500000090C2757518B670416766669226AE5CC190C2757518B670419A999961C41E63C1F6285CC9E0A56C419A999961C41E63C1F6285CC9E0A56C416766669226AE5CC190C2757518B670416766669226AE5CC1
192,2,Zeta,16,,Zeta-16,,,0103000020110F0000010000000500000090C2757518B670416766669226AE5CC1A4703D86401973416766669226AE5CC1A4703D86401973419A999961C41E63C190C2757518B670419A999961C41E63C190C2757518B670416766669226AE5CC1
193,2,Epsilon,1,,Epsilon-1,,,0103000020110F00000100000005000000CDCCCCA790DF67419A999961C41E6341CDCCCCA790DF67416766669226AE5C41A4703D86401963416766669226AE5C41A4703D86401963419A999961C41E6341CDCCCCA790DF67419A999961C41E6341
194,2,Epsilon,2,,Epsilon-2,,,0103000020110F00000100000005000000F6285CC9E0A56C419A999961C41E6341F6285CC9E0A56C416766669226AE5C41CDCCCCA790DF67416766669226AE5C41CDCCCCA790DF67419A999961C41E6341F6285CC9E0A56C419A999961C41E6341
195,2,Epsilon,3,,Epsilon-3,,,0103000020110F0000010000000500000090C2757518B670419A999961C41E634190C2757518B670416766669226AE5C41F6285CC9E0A56C416766669226AE5C41F6285CC9E0A56C419A999961C41E634190C2757518B670419A999961C41E6341
196,2,Epsilon,4,,Epsilon-4,,,0103000020110F00000100000005000000A4703D86401973416766669226AE5C4190C2757518B670416766669226AE5C4190C2757518B670419A999961C41E6341A4703D86401973419A999961C41E6341A4703D86401973416766669226AE5C41
197,2,Epsilon,5,,Epsilon-5,,,0103000020110F00000100000005000000CDCCCCA790DF67416766669226AE5C41CDCCCCA790DF67419A999961C41E5341A4703D86401963419A999961C41E5341A4703D86401963416766669226AE5C41CDCCCCA790DF67416766669226AE5C41
198,2,Epsilon,6,,Epsilon-6,,,0103000020110F00000100000005000000F6285CC9E0A56C416766669226AE5C41F6285CC9E0A56C419A999961C41E5341CDCCCCA790DF67419A999961C41E5341CDCCCCA790DF67416766669226AE5C41F6285CC9E0A56C416766669226AE5C41
199,2,Epsilon,7,,Epsilon-7,,,0103000020110F0000010000000500000090C2757518B670416766669226AE5C4190C2757518B670419A999961C41E5341F6285CC9E0A56C419A999961C41E5341F6285CC9E0A56C416766669226AE5C4190C2757518B670416766669226AE5C41
200,2,Epsilon,8,,Epsilon-8,,,0103000020110F0000010000000500000090C2757518B670419A999961C41E534190C2757518B670416766669226AE5C41A4703D86401973416766669226AE5C41A4703D86401973419A999961C41E534190C2757518B670419A999961C41E5341
201,2,Epsilon,9,,Epsilon-9,,,0103000020110F00000100000005000000CDCCCCA790DF67419A999961C41E5341CDCCCCA790DF67419A999961C41E4341A4703D86401963419A999961C41E4341A4703D86401963419A999961C41E5341CDCCCCA790DF67419A999961C41E5341
202,2,Epsilon,10,,Epsilon-10,,,0103000020110F00000100000005000000F6285CC9E0A56C419A999961C41E5341F6285CC9E0A56C419A999961C41E4341CDCCCCA790DF67419A999961C41E4341CDCCCCA790DF67419A999961C41E5341F6285CC9E0A56C419A999961C41E5341
203,2,Epsilon,11,,Epsilon-11,,,0103000020110F0000010000000500000090C2757518B670419A999961C41E534190C2757518B670419A999961C41E4341F6285CC9E0A56C419A999961C41E4341F6285CC9E0A56C419A999961C41E534190C2757518B670419A999961C41E5341
204,2,Epsilon,12,,Epsilon-12,,,0103000020110F0000010000000500000090C2757518B670419A999961C41E434190C2757518B670419A999961C41E5341A4703D86401973419A999961C41E5341A4703D86401973419A999961C41E434190C2757518B670419A999961C41E4341
205,2,Epsilon,13,,Epsilon-13,,,0103000020110F00000100000005000000CDCCCCA790DF67419A999961C41E4341CDCCCCA790DF67410000000000000000A4703D86401963410000000000000000A4703D86401963419A999961C41E4341CDCCCCA790DF67419A999961C41E4341
206,2,Epsilon,14,,Epsilon-14,,,0103000020110F00000100000005000000F6285CC9E0A56C419A999961C41E4341F6285CC9E0A56C410000000000000000CDCCCCA790DF67410000000000000000CDCCCCA790DF67419A999961C41E4341F6285CC9E0A56C419A999961C41E4341
207,2,Epsilon,15,,Epsilon-15,,,0103000020110F0000010000000500000090C2757518B670419A999961C41E434190C2757518B670410000000000000000F6285CC9E0A56C410000000000000000F6285CC9E0A56C419A999961C41E434190C2757518B670419A999961C41E4341
